target_id	S2_DRSC_CG8144_RNAi_1	S2_DRSC_CG8144_RNAi_3	S2_DRSC_CG8144_RNAi_4	S2_DRSC_Untreated_1	S2_DRSC_Untreated_3	S2_DRSC_Untreated_4
FBtr0301411	264.836	171.588	100.875	298.859	122.498	82.4429
FBtr0343279	174.505	0	18.3134	154.725	13.9749	13.7841
FBtr0089041	0	0	0	0	0	0
FBtr0078055	2390	994	1154	2434	1011	1013
FBtr0332897	0	0	0	1	0	1
FBtr0300073	1	0	0	0	0	0
FBtr0086126	898	456	549	853	362	441
FBtr0083971	5	3	2	9	4	4
FBtr0081841	1260.81	496.582	595.233	1063.06	395.564	289.02
FBtr0081840	2012.19	1209.42	1367.77	1745.94	819.436	1133.98
FBtr0087361	0	1	0	0	0	0
FBtr0332267	0	0	0	0	0	0
FBtr0087362	0	0	0	0	0	0
FBtr0070772	44.7821	152.055	42.1397	181.377	183.564	59.1547
FBtr0340462	1112.52	82.0618	150.145	815.654	150.293	82.1074
FBtr0070775	176.433	114.085	315.865	177.902	83.6646	141.78
FBtr0070773	0.574254	313.667	400.513	208.379	197.988	327.422
FBtr0340461	136.688	64.1313	51.3366	140.688	228.491	107.536
FBtr0344753	107.051	31.6875	56.5186	74.3341	27.9359	31.4293
FBtr0301270	102.949	86.3125	91.4814	79.6659	37.0641	44.5707
FBtr0111206	19.8275	0	45.9834	0	14.113	37.131100000000004
FBtr0078988	30.1725	32.0691	0.0443169	56	36.887	1.21033e-4
FBtr0340408	370.91	12.8327	12.7834	341.874	0	0
FBtr0345163	0	59.9182	34.7321	104.726	0	0
FBtr0073680	3118.68	234.158	168.042	3939.24	271.17	145.31
FBtr0345162	804.553	1066.53	1211.38	844.522	853.749	1014.42
FBtr0073682	268.435	34.487	81.1248	107.438	32.7525	35.2398
FBtr0300380	7.42159	110.652	370.934	109.198	381.329	333.029
FBtr0076483	0.0917401	1.48064	7.84808e-7	62.8503	29.7532	8.88016e-4
FBtr0076481	170.32	49.0062	64.8678	104.899	2.9312e-6	31.3208
FBtr0076482	0.229912	0	0	0	0	0
FBtr0076480	282.841	76.1733	128.808	397.457	121.881	143.335
FBtr0076484	2.35156e-4	0	0	27.1765	21.4637	0
FBtr0331584	0.0403454	62.8354	39.5778	0.205074	28.7951	32.4758
FBtr0071641	1700	808	959	2065	950	949
FBtr0083601	790	354	413	812	304	311
FBtr0306304	40	0	0	0	0	0
FBtr0334743	0	16	13	53	18	18
FBtr0082375	2	2	0	5	1	1
FBtr0084327	1141.41	620.835	713	1007	523	638
FBtr0084607	0	0	1	0	0	0
FBtr0346341	1	0	0	0	0	0
FBtr0334600	0	0	0	1	0	0
FBtr0301639	0	0	0	0	0	0
FBtr0339341	34.1848	0	0	0	0	0
FBtr0088716	1136.82	635	723.068	1329	608	676.964
FBtr0088715	0	0	5.93189	0	0	6.03567
FBtr0082105	173.349	44.955	37.1607	209.06	125.615	87.2528
FBtr0100537	413.651	202.045	323.839	655.94	156.597	256.747
FBtr0072929	218.703	89.7847	124.175	215.484	61.7619	90.1134
FBtr0079058	599	258.983	315	637	215	299.943
FBtr0343718	0	0	0	0	0	0
FBtr0080783	0	0	0	0	0	0
FBtr0079707	626	297	323	745	321	353
FBtr0333321	8	0	0	8	2	0
FBtr0074546	0	0	0	0	0	0
FBtr0301627	0	0	1	0	0	0
FBtr0301628	0	0	0	0	0	0
FBtr0113321	128	54	66	129	63	69
FBtr0088359	0	0	0	1	0	0
FBtr0071087	2	0	0	0	0	0
FBtr0309827	0	0	0	0	0	0
FBtr0079285	0	0	0	0	0	0
FBtr0331777	0	0	0	0	0	0
FBtr0303096	442.275	1472	1716.75	786.258	1122.04	1413.19
FBtr0073151	2386.72	210.995	300.251	1950.74	323.958	222.806
FBtr0112724	50.4919	26.4869	19.326	73.6146	6.14186	18.0615
FBtr0301854	102.508	24.5131	45.674	135.385	46.8581	33.9385
FBtr0302436	54.5076	15.0037	11.6647	58.2334	15.4033	9.2292
FBtr0070163	2	0	1	1	0	3
FBtr0079761	10.9741	0	0	3.97414	0	0.365212
FBtr0345450	11.0259	7	8	11.0259	3	5.63479
FBtr0084663	152	74.1743	76.522	190	55	66.754
FBtr0343312	0	0	2	3	0	0
FBtr0073153	155.869	15.3853	7.84763	63.9042	17.3245	15.9624
FBtr0333209	3.61378	1.92959e-7	139.652	31.7272	0	4.39567e-6
FBtr0112845	0.109987	1.05208	0.0566957	0	0	0.00298361
FBtr0333208	436.864	312.021	384.292	460.268	294.49	170.362
FBtr0073152	3754.46	1888.49	2038.19	5026.45	2241.14	1580.92
FBtr0112844	27.013	0	0	0	0	0
FBtr0333210	0.0657171	0.0508113	117.96	246.655	0.0408227	188.752
FBtr0084803	0	0	0	0	0	0
FBtr0330289	0	0	0	0	0	0
FBtr0330288	0	0	0	0	0	0
FBtr0342641	0	0	0	2	0	0
FBtr0302043	1	0	0	0	0	0
FBtr0310637	1.5758e-7	0.0018761	0	530.662	643.97	601.469
FBtr0073268	0	13.2861	0	0	270.864	47.431
FBtr0113135	213.692	130.815	196.336	444.783	154.244	141.008
FBtr0073269	339.589	438.076	499.766	4025.94	1369.65	1365.82
FBtr0310633	0	0	0	0	0	0
FBtr0310636	37.3368	29.713	0	0	0	0
FBtr0073265	2157.67	1398.09	1862.28	1686.99	905.706	823.942
FBtr0073266	0.843625	8.64204e-4	3.0808	6.4617e-6	14.2475	6.99129
FBtr0310635	43.0169	0	0	19.2329	12.5072	26.8636
FBtr0073267	112.63	137.597	0.0220867	68.7173	44.7593	0.00750844
FBtr0310634	6.23435	9.60477e-5	90.7232	2.52776	0	8.93516e-6
FBtr0345589	2439.99	97.4222	77.7885	1569.14	253.051	136.465
FBtr0071233	1222.53	364	456	1324	360	429
FBtr0331727	40.4706	0	0	0	0	0
FBtr0305199	0	0	0	0	0	0
FBtr0305200	0	0	0	0	0	0
FBtr0302991	0	0	0	0	0	0
FBtr0333234	1	0	0	0	0	0
FBtr0300983	3	0	1	5	0	1
FBtr0346534	41.65	0	0	0	0	0
FBtr0331801	22.5327	36.52	59.0318	49.3613	23.6713	27.0231
FBtr0331802	0	0	1.9682	13.7419	0	0
FBtr0074913	32.8173	2.48003	0	6.89675	12.3287	4.97692
FBtr0112477	0	0	0	0	2	0
FBtr0075119	1	0	1	0	0	0
FBtr0078058	30	16	24	55	34	28
FBtr0299873	4	1	0	2	1	0
FBtr0310008	0	0	0	0	0	0
FBtr0074569	0	0	1	0	0	0
FBtr0074568	2.2589	0	0	1.00076	0	0
FBtr0085564	89.5519	102.829	79.3279	106.271	106.672	66.975
FBtr0085563	385.224	159.086	201.336	392.865	126.164	160.513
FBtr0302133	234	93	87	159	61	72
FBtr0078064	1660.65	1336.89	1849.04	3426.06	2050.48	2272.53
FBtr0300381	1	0	0	2	0	0
FBtr0070669	714	465	572	781	413	436
FBtr0301496	20.5902	0	9.75381	21.4615	9.50357	0
FBtr0114465	2.01202e-4	0.142093	0	0.0156066	0	3.01815e-7
FBtr0301495	268.224	45.4169	0.199243	118.491	41.8207	75.6744
FBtr0301494	184.186	153.441	238.047	360.032	147.676	104.326
FBtr0071287	0	0	2.98541	0	0	0
FBtr0075174	28	23	26	13	9	6
FBtr0345948	0	4.7289	0	3.25367	0	0
FBtr0301372	43	9.35851	14.5179	7.34505	5.64112	7.51092
FBtr0087916	0	14.9126	0	0	0	0
FBtr0339631	0	0	5.88315	0	7.35888	0
FBtr0087917	0	0	0	0	0	0
FBtr0339630	0	0	9.59893	14.4013	0	1.48908
FBtr0070189	8	7	6	6	6	7
FBtr0084783	490.193	115.897	150.657	514.963	158.667	116.102
FBtr0301320	0	0	0	0	0	0
FBtr0301321	0.018516	0.0112913	0.00822269	0.00827487	0.00964072	0.0183416
FBtr0332663	5.98148	3.98871	2.99178	3.99173	4.99036	4.98166
FBtr0073916	6	1	3	5	1	2
FBtr0332419	0	0	1	2	0	2
FBtr0289990	657.957	270.213	357.737	670.064	251.173	289.782
FBtr0337063	0	209.162	132.639	133.329	9.08956	175.858
FBtr0083375	1381.19	167.525	166.933	602.426	156.757	124.161
FBtr0299990	230.801	102.33	126.75	234.155	82.8944	102.862
FBtr0299991	17.9326	12.2271	0	29.4596	16.4741	10.8503
FBtr0076518	0	0	0	0	0.2692	2.61333
FBtr0303233	12.7472	16.6979	16.3379	14.4757	11.9299	10.3867
FBtr0071804	23.7809	18	31	37.0383	30	23.9355
FBtr0345871	26.0741	0	0	16.9617	0	0.0663422
FBtr0082924	14	6	10	8	4	2
FBtr0334006	2	4	0	5	0	4
FBtr0086522	0	0	0	0	0	0
FBtr0334005	0	0	0	0	0	0
FBtr0078225	0	2.6047	10.056	18.765	8.0461	0.00203467
FBtr0078226	39	12.3953	6.15812	18.235	6.1775	12.1549
FBtr0303409	172.524	31.7351	17.1302	202.885	17.6358	48.1772
FBtr0433513	33.8655	0	7.51876	38.8298	4.22287	6.65586
FBtr0445402	0	8.41334	1.11248e-8	0	0	0
FBtr0070315	1553	898.662	1026	1698	810	820
FBtr0082951	0	0	0	1	1	0
FBtr0342872	0.338031	7	5	2.16901	5	0
FBtr0071635	17.662	0	0	8.83099	0	6
FBtr0305122	31.9977	0	7.59259	12.2363	0	0
FBtr0085773	213.181	21.6635	45.4165	377.916	24.0262	26.7081
FBtr0305121	2752.56	10.041	21.1541	1827.15	17.0977	32.4995
FBtr0085772	8678.53	3528.82	4352.25	11157.6	3171.17	3816.2
FBtr0306237	2665.73	3429.48	3779.59	2338.1	2346.71	3187.59
FBtr0085774	0	0	0	0	0	0
FBtr0100256	0	0	0	0	1	0
FBtr0072662	0	1	1	0	0	0
FBtr0331863	1	0	0	0	0	0
FBtr0085596	80.423	11.5605	35.7908	31.6259	45.1338	31.3971
FBtr0085595	680.967	236.117	269.829	633.097	153.547	190.891
FBtr0085597	224.61	126.323	186.38	235.277	97.3195	129.711
FBtr0089323	0	0	0	0	0	0
FBtr0344623	10	1	3	9	2	4
FBtr0087998	0	0	0	0	0	0
FBtr0339585	0	0	0.999999	0	3	0
FBtr0087999	0	0	1.16156e-6	0	1.58122e-6	0
FBtr0343011	15.6098	0	0	19.5122	0	0
FBtr0100554	5.39024	3	12	18.4878	9	7
FBtr0344184	322.912	178.217	179.23	442.705	272.719	217.397
FBtr0344182	1295.8	697.571	678.235	1337.76	878.267	644.347
FBtr0344180	1717.88	1220.21	1586.94	3050.52	1552.35	1432.69
FBtr0344176	550.77	82.1254	89.8739	888.221	56.3342	30.2335
FBtr0344181	1717.88	1220.21	1586.94	3050.52	1552.35	1432.69
FBtr0344178	143.538	0	0	800.603	45.7898	35.0084
FBtr0344177	79.3702	45.6626	37.5844	92.4907	81.6724	79.0874
FBtr0344183	575.443	0	0	4.25836e-6	0	0
FBtr0344179	99.3985	90.0114	105.189	328.178	244.521	211.556
FBtr0073922	1623.22	965.234	1200	1938.5	927	1049.13
FBtr0076211	355	268.434	396.028	375	240	286.523
FBtr0113316	0.269526	11.3698	17.0371	45.6121	32.7082	53.1577
FBtr0074678	850.479	141.34	126.217	728.453	137.485	107.923
FBtr0074677	732.152	655.29	793.746	1042.93	632.807	643.92
FBtr0333759	17.0999	1.29626e-5	0	2.35042e-7	0	0
FBtr0084491	1374	819.858	965.163	1112	565.164	624.397
FBtr0073298	1	0	1	0	0	1
FBtr0333890	0	1.83424	0	0	0	1.64411
FBtr0074485	64	21	22	63	15	0.202751
FBtr0340624	0	0	0	0	0	9.79725
FBtr0087716	1658	784.441	1019.89	1867.23	744.572	829.891
FBtr0074672	2	0	0	4	2	3
FBtr0084265	516	327	396	564	279	288
FBtr0084049	541	275	398	585	296	277
FBtr0089221	816.996	194.446	222.598	817.753	251.655	239.839
FBtr0344706	0	0	0	0	16.3451	8.57439
FBtr0344705	0.00441005	73.5539	78.4017	113.247	0	37.8941
FBtr0083139	348	166.304	225.298	359	167	146.27
FBtr0114466	0	1	1	1.5	0.5	0
FBtr0331169	0	1	1	1.5	0.5	0
FBtr0070888	4	0	0	0	0	0
FBtr0076389	3	0	1	2	3	1
FBtr0339163	4	0	0	3	0	0
FBtr0073521	442.823	331.722	415.382	839.288	408.089	364.092
FBtr0343585	499.177	44.2783	62.6181	370.712	106.911	84.9078
FBtr0071968	0	0	0	0	0	0
FBtr0083490	1612.7	720.38	796.855	2260.05	667.992	779.444
FBtr0084956	2	2	3	6	2	2
FBtr0114454	0	0	7.84658	30.749	0	0
FBtr0070308	649	366	412.153	606.251	263	319
FBtr0339153	0	3	2	1	0	0
FBtr0339709	29.4887	22	30	47.3639	25.1681	19.9596
FBtr0081754	0	0	0	0	0	0
FBtr0081753	25.5113	0	0	4.74618e-7	10.8319	17.0404
FBtr0081755	0	0	0	23.6361	0	0
FBtr0332766	147.119	87.0231	191.904	337.398	186.008	296.868
FBtr0076130	537.279	302.784	329.335	487.993	291.663	326.614
FBtr0076131	383.602	118.193	186.762	600.609	165.329	121.518
FBtr0075936	0	0	0	0	0	0
FBtr0078801	0	0	0	0	1	0
FBtr0100218	318	187	209	282	143	191
FBtr0273205	0	0	0	0	0	0
FBtr0308816	0	1	0	3	3	2
FBtr0305027	619.184	206.882	292.589	414.435	189.46	98.9844
FBtr0334306	2669.14	1156.67	1466.88	4471.15	1719.01	1654.55
FBtr0334305	2663.1	343.832	421.828	2605.9	608.41	488.295
FBtr0305026	9.14718e-6	0	0	0	0	0
FBtr0305029	3705.58	3411.62	4022.7	8573.03	5005.12	3898.17
FBtr0305028	0	0	0	0	0	0
FBtr0085455	0	0	0	0	0	0
FBtr0078334	2	2	0	2	1	1
FBtr0070861	11	6	12.8592	10	4	7
FBtr0079903	224.707	53.8047	0	113.111	144.406	59.7393
FBtr0290197	387.97	199.951	156.379	1290.11	279.156	493.325
FBtr0300870	0	91.7668	206.077	0.723499	193.365	0.00698627
FBtr0300868	0	44.6238	19.6239	0	145.509	3.09262e-5
FBtr0300866	148.772	7.4621	3.3544	262.693	8.44958	0.162411
FBtr0300871	746.034	60.476	94.999	893.319	35.7869	145.627
FBtr0300867	0	24.8321	7.91566	1.3138e-4	0.0163108	1.75487e-5
FBtr0079902	108.184	268.084	398.651	22.0286	146.311	110.148
FBtr0300869	191.334	3.82275e-8	1.58551e-5	0.0147076	7.32506e-7	146.99
FBtr0072733	2879.85	1283.78	1563.41	2780.68	1219.84	1210.82
FBtr0087974	2661.58	933.603	1158.86	3066.11	967.42	1014.67
FBtr0306062	377.424	186.397	200.139	260.887	253.58	220.325
FBtr0076766	1323	642	822	1551	688	718
FBtr0075366	0	0	0	0	0	1
FBtr0077272	0	0	0	0	0	0
FBtr0330346	0	0	0	0	0	0
FBtr0330345	630.954	11	11	924.087	20.8073	15.8969
FBtr0330355	9.04611	0	0	9.68621	10.2218	2.10308
FBtr0330354	0	0	0	0	0	0
FBtr0330351	0	0	0	2.37675	0	0
FBtr0330356	0	0	0	0	0	0
FBtr0330344	0	0	0	0	0	0
FBtr0330353	0	0	0	0	0	0
FBtr0330343	0	0	0	0	0	0
FBtr0330347	0	0	0	0	0	0
FBtr0330352	0	0	0	4.85008	0.970861	0
FBtr0330348	0	0	0	0	0	0
FBtr0330350	0	0	0	0	0	0
FBtr0330357	0	0	0	0	0	0
FBtr0330349	0	0	0	0	0	0
FBtr0346335	8.24963	7.38928e-5	1.04489e-5	0	1.0317e-4	1.80348e-4
FBtr0299858	995.065	1356.28	1565.53	2012.55	1590.23	1195.6
FBtr0308221	1252.27	126.937	347.363	1371.23	472.036	226.904
FBtr0299859	0	5.82831	0.854165	0	16.7672	8.63132
FBtr0346129	0	0.0945535	2.24322e-5	0	0.342124	8.78533e-6
FBtr0308223	173.233	116.09	101.65	0.388008	89.1395	109.188
FBtr0300203	9.30252	2.8276e-8	8.35006e-6	0	5.78915e-8	0.00121339
FBtr0310078	522.675	49.0936	50.1515	202.577	35.1613	18.4975
FBtr0299860	0	0.00245283	5.29506	0	0.728935	3.43186
FBtr0308222	95.6888	0.011313	0.00636266	1.59695	5.7298e-4	0.0153886
FBtr0300201	918.522	322.668	327.154	496.658	152.64	211.736
FBtr0332768	0	0	2.99723	0	0	0
FBtr0078453	0	0	0.00276796	0	0	0
FBtr0309106	572.911	1283.08	1459.77	1077.08	1223.47	1353.53
FBtr0309107	163.452	55.2109	58.3398	91.2739	47.6661	84.0651
FBtr0340491	193.937	0	42.0235	58.3729	17.6251	0
FBtr0309102	101.809	8.21709	0	25.2148	28.2033	35.8798
FBtr0309114	1390.47	598.253	717.474	1762.45	914.902	546.798
FBtr0309109	1444.63	1.11213e-5	0	1667.39	25.5127	21.7131
FBtr0309112	0.00418633	0	0	2.23563	0	0
FBtr0309111	50.797	65.3073	46.1499	67.6754	113.118	81.8304
FBtr0309113	1246.36	407.494	486.295	1041.28	434.65	344.299
FBtr0309115	697.553	54.7363	27.7665	446.167	22.6742	141.085
FBtr0309108	76.965	205.311	282.091	162.225	183.547	143.006
FBtr0309105	19.8855	11.3949	0	0	0	0
FBtr0309110	774.367	9.37627e-6	0	587.391	17.6302	13.7965
FBtr0309104	291.846	0	0.0911163	322.254	0	0
FBtr0309103	0.0144464	0	0	0	0	0
FBtr0079428	17.9648	0	7.11964	17.7137	0	0
FBtr0079426	161.332	0	38.0567	94.6035	57.4613	42.8466
FBtr0309323	63.6768	105.414	113.984	178.679	92.0079	159.153
FBtr0079427	121.026	57.5863	28.8393	72.0043	14.5308	0
FBtr0331459	0	1	0	1	1	0
FBtr0071769	26	18	16	32	17	17
FBtr0289963	0	0	0	2	0	0
FBtr0070538	0	0	0	0	0	0
FBtr0070678	273	134	177	285	117	169
FBtr0300411	10.9671	4	10	0	0	3
FBtr0078195	0.0329084	0	8.94563e-8	8	1	0
FBtr0081836	3	0	0	1	0	1
FBtr0088878	1417.1	147.479	361.05	1199.58	271.514	215.872
FBtr0088879	1597.9	1311.31	1394.89	2209.42	1041.49	1215.82
FBtr0346637	175.686	32.4394	25.3281	239.858	20.5506	26.6747
FBtr0071843	245.458	166.159	223.196	285.063	192.556	139.904
FBtr0339537	97.8553	14.4014	24.476	89.0793	26.8933	21.4216
FBtr0334028	0	0	0	0	0	0
FBtr0082961	1	0	0	0	0	0
FBtr0082960	0	0	0	0	0	0
FBtr0077499	0	0	0	1	1	0
FBtr0088503	5	1	0	1	0	0
FBtr0085653	1	0	0	0	0	0
FBtr0302383	133.583	343.505	96.0652	615.075	0.0921133	144.532
FBtr0330191	6.1521e-7	4.51357e-8	64.6657	69.4755	0	1.5008e-5
FBtr0081728	1005.42	210.495	555.269	872.449	585.908	500.468
FBtr0091895	1.34836	0	0	0	0	0
FBtr0100281	1	0	0	0	0	1
FBtr0085450	0	0	0	0	0	0
FBtr0339147	0	2	0	3	0	1
FBtr0074946	272	124	164	197	94	84
FBtr0084984	0	0	0	0	0	0
FBtr0080127	0	0	0	1	0	0
FBtr0084549	58	32	52	1859	712	813.913
FBtr0071701	429	168	198	468	182	183
FBtr0077660	0	0	0	1	0	0
FBtr0339571	169.774	38.7207	43.6634	240.417	27.7673	62.176
FBtr0077532	65.2688	26.7925	59.3366	33.2003	67.8489	31.824
FBtr0079010	917.449	0	8.76726	1817.99	8.82259	8.91146
FBtr0333537	0	1024.52	1286.81	0	1074.47	1264.29
FBtr0333536	1140.79	30.7429	19.5203	754.694	0	25.1031
FBtr0071032	29.8128	26	22	21.8128	21	13
FBtr0345908	13.1872	0	0	13.1872	0	0
FBtr0081842	3.61351e-4	7.15111	0	24.8055	0	6.32241
FBtr0302314	117	43.8489	61	77.1945	42	35.6776
FBtr0091778	1	0	1	1	0	1
FBtr0078647	234	158	176	297	114	146
FBtr0340485	0	0	1	2	0	0
FBtr0073319	0	0	0	0	0	0
FBtr0076198	0	0	0	0	0	0
FBtr0300218	0	0	2	0	0	0
FBtr0310343	2	0	0	1	0	0
FBtr0084718	11.3673	0	3.82837	0	0	0
FBtr0337011	24.6327	19	12.1716	28	17	23
FBtr0084810	0	0	0	0	0	0
FBtr0339258	0	0	0	0	0	0
FBtr0077657	0	0.848549	30.7181	0	0	2.63589e-5
FBtr0335386	101	58.1515	29.2819	145	67	64
FBtr0087615	13	3	3	8	2	2
FBtr0081888	3382.55	3826.04	4261.86	3724.13	4089.85	3415.64
FBtr0334319	6197.45	1130.96	1422.14	6956.87	1533.15	1167.36
FBtr0112410	0	0	0	0	0	0
FBtr0334937	186.022	0	6.7314	139.464	0	0
FBtr0301791	8.29764e-5	0	0	86.2153	0	0
FBtr0301792	195.564	91.7654	81.1556	274.794	105.618	91.1832
FBtr0301790	320.414	70.2346	105.113	181.526	83.3817	110.817
FBtr0089641	0	0	0	0	0	0
FBtr0343160	5.00157	2.26048	0	1	0	0
FBtr0343159	0	0.739516	3	0	0	1
FBtr0331992	85.7589	44	64	45.1986	38	43
FBtr0079712	42.2411	0	0	52.8014	0	0
FBtr0087957	3957.15	3181.81	3886.96	4823.2	3209.84	3711.25
FBtr0087960	2506.02	387.028	393.353	3737.42	514.684	560.573
FBtr0087958	198.107	53.1632	70.6874	134.59	158.978	115.179
FBtr0087959	175.726	0	0	89.7891	31.5	0
FBtr0113026	1	1	2	1	1	0
FBtr0074779	0	0	0	1	0	0
FBtr0305703	0	0	0	0	0	0
FBtr0305701	0	0	0	0	0	0
FBtr0305704	0	1	0	2	0	0
FBtr0305702	0	0	0	0	0	0
FBtr0305705	4	0	0	0	0	0
FBtr0079542	207	131	127	233	108	130
FBtr0074446	407	255	325	549	226	260
FBtr0077477	1817.61	0	0	2856.18	0	18.7886
FBtr0334790	1168.39	1497	1710	381.816	1325	1474.21
FBtr0114537	4.99996	0	0	4.99998	0	0.999983
FBtr0114536	4.28007e-5	0	0	1.90449e-5	0	1.70046e-5
FBtr0075427	0	0	0	0	0	0
FBtr0075426	0	0	0	0	0	0
FBtr0087596	2131.67	1532.03	1836.55	2425.86	1777.48	1453.27
FBtr0087598	121.137	17.6244	32.4306	151.041	38.573	33.958
FBtr0087597	583.801	129.96	76.0502	773.243	225.28	122.122
FBtr0339956	1019.25	197.675	255.817	1514.45	416.426	316.433
FBtr0331821	1.47102e-7	0	1.16337e-7	0	0	5.41352e-7
FBtr0078396	1	0	1	0	0	2
FBtr0075278	246	186	261	362	137	207
FBtr0113334	5	0	3	8	2	4
FBtr0305055	8	4.15489	6	5	7	3
FBtr0300299	0	0	0	0	0	0
FBtr0081916	12	4	9	8	4	2
FBtr0077456	1075	528.624	654.781	1081	503.059	569.524
FBtr0082552	0	0	1	2	0	1
FBtr0080761	628.341	379.401	489.731	652.11	355	347.569
FBtr0305560	187.659	8.59857	34.7769	50.8901	0	23.4312
FBtr0072169	52.0618	0.00281206	64.1392	130.64	55.1796	43.5185
FBtr0343342	189.311	108.858	39.0976	79.0415	21.7803	25.1218
FBtr0072170	2.18812e-6	0	1.95349e-6	1.68934e-6	6.01386e-7	3.17814e-6
FBtr0290086	32.214	42	1.65402e-7	19.8541	0	21.509
FBtr0332485	21.786	0	44	62.1459	38	16.491
FBtr0336759	0.0271478	0.00551695	156.267	1177.48	733.915	350.031
FBtr0336758	1406.62	939.507	703.831	1351.55	395.343	596.183
FBtr0300691	846.433	296.113	494.034	745.547	295.052	296.336
FBtr0336760	554.917	44.544	229.48	331.423	154.691	232.088
FBtr0088566	1224.5	477.5	573	1355.5	506	489
FBtr0330624	1224.5	477.5	573	1355.5	506	489
FBtr0343700	0	0	0	0	0	0
FBtr0080661	0	0	0	0	0	0
FBtr0076405	2360	1580	1908	2085	1228	1627
FBtr0330246	111.5	55.5	60.5	120	49.5	51
FBtr0088686	111.5	55.5	60.5	120	49.5	51
FBtr0347185	1.09606	2	1	0	1	0
FBtr0273308	0	0	0	0	0	0
FBtr0347184	3.90394	0	6	5	0	4
FBtr0300718	28.0283	13.9422	8.15194	15.6307	11.5034	20.188
FBtr0075286	175.972	109.058	123.848	145.369	63.4966	81.812
FBtr0084633	1101	485	574	1249	468	460
FBtr0300410	0	0	0	0	0	0
FBtr0113091	71.9652	263.67	257.319	105.996	205.93	203.473
FBtr0086822	1725.71	73.1938	117.187	1284.15	106.473	136.155
FBtr0086823	3283.33	1069.14	1410.49	2800.85	998.597	1013.37
FBtr0087075	686	266.446	336	628	272.73	298.911
FBtr0329904	0	0	0	0	0	0
FBtr0083527	164	86	76	200	81	72
FBtr0087574	570.315	213.954	386.79	310.707	322.389	350.582
FBtr0339759	952.837	393.564	879.418	808.888	419.664	362.807
FBtr0339760	1485.67	764.544	747.793	1814.12	506.394	479.922
FBtr0087573	871.168	406.517	317.682	670.99	384.932	462.779
FBtr0339761	207.01	51.4207	68.317	205.298	83.621	77.9102
FBtr0301931	1072.25	865.093	1188.44	1402.9	780.942	1127.78
FBtr0070025	1652.75	871.924	956.411	1774.1	1087.71	922.347
FBtr0337021	138.627	16.0332	27.225	98.117	14.9084	12.586
FBtr0082895	143.966	121.778	170.775	245.476	146.815	130.318
FBtr0347148	10.4072	4.18906	0	10.4072	6.27696	2.09574
FBtr0082664	26.9202	8.14264	13.1679	35.9851	11.1182	12.164
FBtr0088944	567	311.043	378.728	651	296.822	329.658
FBtr0310502	10.0078	9.40755	5.06682	7.28982	0	10.9612
FBtr0072883	1	0	5	1	4	1
FBtr0091832	19.0257	0.206932	0	12.3751	0	0
FBtr0331796	30	0	8.37566	32.766	0	0
FBtr0306795	4.63565e-7	14	17.6243	7.23404	14	19
FBtr0072679	6134.89	3349.49	3888.8	4707.2	2307.84	2383.66
FBtr0083237	12.0377	0	25.6459	1.63809e-7	12.2232	0
FBtr0336487	137.962	20.0976	35.1438	178	35.3025	55.227
FBtr0347558	0	19.7903	0	0	7.47422	13.773
FBtr0088438	864.634	188.706	187.159	1037.11	248.782	183.085
FBtr0112902	33.0564	7.76078	11.7024	47.5987	30.2429	27.368
FBtr0088437	232.31	197.144	227.066	462.287	244.975	232.91
FBtr0112901	0	15.3892	0.0726744	0	6.57923e-5	72.6364
FBtr0076612	812.626	334	393	826.117	335.204	341
FBtr0100576	511.716	192.041	173.383	372.863	174.976	187.902
FBtr0086031	977.284	395.959	508.617	1106.14	384.024	395.098
FBtr0074461	0	0	0	0	0	0
FBtr0302308	0	0	0	1	0	0
FBtr0345256	0	0	0	0	0	0
FBtr0300407	12	3	8	3	5	1
FBtr0079975	2769.1	815.349	940	2479	785	797.443
FBtr0079976	40.8977	30.651	0	0	0	38.5571
FBtr0080971	2.14558	3	1.28194	1.29008	1	0
FBtr0080972	3.85442	0	1.71806	1.70992	0	1
FBtr0310033	69.2148	0	11.9965	103.818	7.66849	9.59246
FBtr0310031	65.7468	2.13713	0	12.0212	4.63161	2.61994
FBtr0310032	76.4809	12.3651	2.74239	25.9489	9.60764	10.9972
FBtr0088547	786.557	422.498	514.261	614.212	269.092	394.79
FBtr0273350	0	1	0	0	0	0
FBtr0089724	175.937	92.4407	55.0203	190.436	30.777	37.4234
FBtr0089723	0	1.0944	0	12.454	0	15.879
FBtr0089726	92.5582	19.3041	139.98	143.689	59.1	38.5046
FBtr0089725	125.505	28.1607	0	34.5596	58.1231	74.1929
FBtr0335122	0	0	0	0	0	0
FBtr0335123	0	0	0	16.8614	0	0
FBtr0075212	0	0	0	0	0	0
FBtr0110773	49	31	39	50	40	37
FBtr0088653	652	330	380	697	247	312
FBtr0079284	515.385	414	539	427.001	500	472
FBtr0331226	286.615	0	0	620.999	0	9.86628e-9
FBtr0086241	0	0	0	0	0	0
FBtr0300548	7.39443e-5	4.06561e-8	0	0	0	1.16477
FBtr0299728	2.52056e-8	7.74444e-8	26.2675	67.0837	32.2971	0.113046
FBtr0300547	4976.08	1425.87	1699.69	4531.04	1571.51	1541.92
FBtr0300549	143.966	41.5407	54.5289	45.7005	47.4562	16.4182
FBtr0300546	151.076	135.194	79.3207	153.35	31.0265	110.071
